distancia,qber_mean,qber_std,absorption_mean,absorption_std,skr_mean,skr_std,qber_seed_42,absorption_seed_42,skr_seed_42,qber_seed_123,absorption_seed_123,skr_seed_123,qber_seed_256,absorption_seed_256,skr_seed_256,qber_seed_789,absorption_seed_789,skr_seed_789,qber_seed_1024,absorption_seed_1024,skr_seed_1024,qber_seed_2048,absorption_seed_2048,skr_seed_2048,qber_seed_4096,absorption_seed_4096,skr_seed_4096,qber_seed_8192,absorption_seed_8192,skr_seed_8192
50,0.027255217262779345,0.0017804933483906956,0.04961,0.0004835545470781959,0.040652832024292734,0.00045244715344214216,0.027932960893854747,0.05012,0.040898135563466075,0.027977617905675458,0.05004,0.04081448961435212,0.025918367346938774,0.049,0.04049224084326304,0.030984204131227218,0.04938,0.03952618980801864,0.02605534235507978,0.04951,0.04087928969173728,0.027086677367576244,0.04984,0.04088589615216443,0.024580090126997134,0.04882,0.040686953527963365,0.02750647797488539,0.05017,0.04103946099337696
55,0.03492525668862077,0.002245545508222415,0.040465,0.0004612212050632534,0.031619781566517985,0.0004061803030307702,0.036106367406684554,0.04099,0.03179582510835261,0.035207823960880194,0.0409,0.03190301686471331,0.03295597484276729,0.03975,0.03142591101513541,0.039473684210526314,0.04028,0.030609601407158748,0.0337468982630273,0.0403,0.03171471764687443,0.035074809909246996,0.04077,0.031833890033809945,0.03137550200803213,0.03984,0.03181749881909127,0.03546099290780142,0.04089,0.031857791637008186
60,0.044054961380346855,0.003263724716179091,0.033071249999999996,0.00037250629189317075,0.024455263340793544,0.0004223409805040092,0.044616299821534804,0.03362,0.024770275927342204,0.045863309352517985,0.03336,0.024390332724613634,0.04176904176904177,0.03256,0.024404657919770895,0.050455927051671734,0.0329,0.023414006302879167,0.04151515151515151,0.033,0.024767176045216045,0.044758185641333735,0.03329,0.02452002513655002,0.03875730544447862,0.03251,0.02480422890448235,0.0447044704470447,0.03333,0.024571403765494045
65,0.05501676013685883,0.004173677112908647,0.027084999999999998,0.0005474486277268397,0.018762613348672203,0.00042407570822075396,0.05513784461152882,0.02793,0.01933285124912254,0.057483731019522775,0.02766,0.018879672694932684,0.05247148288973384,0.0263,0.018488077518123248,0.06300963676797627,0.02698,0.017826514613671053,0.051871063356798815,0.02699,0.019043201255884195,0.05604719764011799,0.02712,0.018679020077190647,0.04790874524714829,0.0263,0.018993716828131453,0.05620437956204379,0.0274,0.018857852552321794
70,0.06767251832761427,0.005329608149587694,0.02232875,0.0003896933890894216,0.014354998017434171,0.0003191113031603034,0.06807202459376373,0.02277,0.014603272970344347,0.07086614173228346,0.02286,0.014415231447365591,0.06417842512517069,0.02197,0.014414403551548322,0.07781236104935527,0.02249,0.013620542063660925,0.06331387516838796,0.02227,0.014682635554701997,0.06888788833858622,0.02221,0.014185637637248203,0.058823529411764705,0.02159,0.014615202047169934,0.06942590120160214,0.02247,0.014303058867434047
75,0.08295876389765541,0.006363379552174836,0.0184975,0.0004166158302321217,0.010868652703256872,0.0003050398989354212,0.08488063660477453,0.01885,0.010949671564965872,0.08750658935160781,0.01897,0.010845157800363782,0.07936507936507936,0.01827,0.010962250094293175,0.0930475692629378,0.01913,0.010585250039541576,0.07642276422764227,0.01845,0.01125427993435779,0.08598548297040759,0.01791,0.010347701121004409,0.07158712541620421,0.01802,0.011312532786884036,0.08487486398258977,0.01838,0.010692378284644338
80,0.10097551105683594,0.007724180119912341,0.015387499999999998,0.0003213934504622019,0.00812848546893457,0.0003243752774200506,0.10235219326128417,0.01573,0.008236279285538996,0.1070063694267516,0.0157,0.007992150131295369,0.09656084656084656,0.01512,0.008195002782042484,0.11342155009451796,0.01587,0.00777046192203131,0.0939119170984456,0.01544,0.008490823066204833,0.10340226817878585,0.01499,0.0078114552062045345,0.086899275839368,0.01519,0.008718295978671768,0.10424966799468792,0.01506,0.007813415379487267
85,0.12194584139267883,0.009789975024418897,0.012848749999999999,0.0002380880876902497,0.005982936057064963,0.00034899850085833587,0.12433257055682685,0.01311,0.006008092510238755,0.13090627420604184,0.01291,0.0056771526141444284,0.11778656126482213,0.01265,0.006032852431684096,0.13595166163141995,0.01324,0.005647936806145236,0.11282843894899536,0.01294,0.006354274261142301,0.12670408981555734,0.01247,0.005639750356070703,0.10304449648711944,0.01281,0.006679145831663609,0.1240126382306477,0.01266,0.005824283645430572
90,0.14481695506947379,0.010854085833519645,0.010876249999999999,0.0002836784050646083,0.004389563961362213,0.00028553833663901154,0.14642857142857144,0.0112,0.004470485109321256,0.15412186379928317,0.01116,0.004225246471620446,0.14109848484848486,0.01056,0.0043604420483582,0.15985790408525755,0.01126,0.004121568036297216,0.1343146274149034,0.01087,0.004681407805623337,0.14684014869888476,0.01076,0.004295737899062381,0.12372093023255815,0.01075,0.004947400916715467,0.1521531100478469,0.01045,0.004014223403899401
95,0.1699021099521432,0.013122462682235037,0.00931375,0.0002694409721998494,0.0031920847275516773,0.0002659917366163335,0.17245005257623555,0.00951,0.00320203879247906,0.1833508956796628,0.00949,0.002938220660903929,0.16355653128430298,0.00911,0.003254607565419087,0.18533604887983707,0.00982,0.0030306598194624096,0.15565031982942432,0.00938,0.0035220349062518703,0.17785234899328858,0.00894,0.0029155754557894193,0.14519650655021835,0.00916,0.0036862752057795437,0.17582417582417584,0.0091,0.0029872654143280977
100,0.19697853837893725,0.014505379365349343,0.008071249999999999,0.000281222220850345,0.0022967686603936263,0.00022305524874611016,0.19782870928829915,0.00829,0.0023407058793409354,0.21039903264812576,0.00827,0.0021160597342612286,0.1910828025477707,0.00785,0.0023253369528919918,0.21328671328671328,0.00858,0.0021656667169792474,0.18226600985221675,0.00812,0.0025456698755683847,0.21045751633986928,0.00765,0.001984085493350263,0.16899618805590852,0.00787,0.0027126847356962864,0.20151133501259447,0.00794,0.0021839398950606755
