distancia,qber_mean,qber_std,absorption_mean,absorption_std,skr_mean,skr_std,qber_seed_42,absorption_seed_42,skr_seed_42,qber_seed_123,absorption_seed_123,skr_seed_123,qber_seed_256,absorption_seed_256,skr_seed_256,qber_seed_789,absorption_seed_789,skr_seed_789,qber_seed_1024,absorption_seed_1024,skr_seed_1024,qber_seed_2048,absorption_seed_2048,skr_seed_2048,qber_seed_4096,absorption_seed_4096,skr_seed_4096,qber_seed_8192,absorption_seed_8192,skr_seed_8192
50,0.034399910914926175,0.0029014996043116763,0.0433525,0.0005245414664256773,0.02595579990658914,0.0011480615472143246,0.036427732079905996,0.04255,0.024269286007336043,0.029493729679516953,0.04306,0.027695415547087297,0.03287798101412364,0.04319,0.025566196461198055,0.032389580973952434,0.04415,0.026256717262719956,0.03748296228986824,0.04402,0.0264383762764221,0.03876326718966313,0.04334,0.027453696805556777,0.035247432306255835,0.04284,0.024805089926730133,0.03251660178612319,0.04367,0.025161620965662733
55,0.0339987010459112,0.0028757644000854884,0.0347675,0.0005665189758516468,0.02090233115965842,0.0010751463245623123,0.03618992472495657,0.03454,0.019295684319131205,0.029811866859623733,0.03455,0.021665393765303315,0.03360370799536501,0.03452,0.02037230241487725,0.03261175147596289,0.03557,0.021925782127570986,0.034212002243409985,0.03566,0.02200839010074002,0.03702623906705539,0.0343,0.02206062562563581,0.03829160530191458,0.03395,0.01952186848795141,0.030242510699001426,0.03505,0.020368602436057374
60,0.03298665067301287,0.0026164617476975155,0.02802125,0.0005707109053627769,0.017058845907917824,0.0007282926968912582,0.037077033837293015,0.02778,0.016606733993618967,0.028715003589375447,0.02786,0.01760519226674237,0.03324900614383809,0.02767,0.017252899359234512,0.03169734151329243,0.02934,0.01742739413971832,0.03323903818953324,0.02828,0.01790248525296278,0.03597383720930233,0.02752,0.017678418246504554,0.03384279475982533,0.02748,0.01566415846790355,0.03009915014164306,0.02824,0.016333485536657543
65,0.03386099053936641,0.0030356206224861496,0.022394999999999998,0.0005070995957403235,0.013678801942900814,0.0005667624791879717,0.03735763097949886,0.02195,0.013634847888929281,0.028119507908611598,0.02276,0.014127303866254819,0.03409090909090909,0.022,0.01342546651205839,0.03326226012793177,0.02345,0.014362692778820726,0.03592017738359202,0.02255,0.014213403483263243,0.037494284407864654,0.02187,0.013877717894211336,0.03404448479346346,0.02203,0.012520904691877995,0.030598669623059866,0.02255,0.013268078427790724
70,0.03386720792996945,0.0031609574794697957,0.01792,0.00046092298705966084,0.01100104189295818,0.0004875950719794156,0.034619750283768444,0.01762,0.011159736367128886,0.02689352360043908,0.01822,0.010737795647645718,0.03606748109365911,0.01719,0.010048726057485528,0.032068412613575625,0.01871,0.011341086548831196,0.038397328881469114,0.01797,0.011578038390704393,0.033408833522083806,0.01766,0.011471338376491055,0.03518728717366629,0.01762,0.010538936255962363,0.03429504627109418,0.01837,0.011132677499416307
75,0.03493820105063777,0.004655641877290004,0.014221250000000001,0.00033672828437777535,0.008683302992618259,0.0005560685952884587,0.03747397640527411,0.01441,0.009138301159525339,0.026915113871635612,0.01449,0.008621111418131084,0.03608247422680412,0.01358,0.007612701233362342,0.029291553133514985,0.01468,0.008873899338561251,0.0425531914893617,0.0141,0.009256795927618076,0.035161744022503515,0.01422,0.009304350068582011,0.033886085075702954,0.01387,0.008089286140226113,0.03814147018030513,0.01442,0.008569978654939843
80,0.034155710501371575,0.005368659354422599,0.01133375,0.0003017837595033901,0.006924121679238634,0.0003219359413818878,0.037489102005231034,0.01147,0.006994599193494154,0.025817555938037865,0.01162,0.007070435751808578,0.03333333333333333,0.0108,0.006224563918744483,0.028229255774165955,0.01169,0.006737818310955989,0.044343891402714934,0.01105,0.007067318435994309,0.037037037037037035,0.01134,0.007420448313418467,0.034265103697024346,0.01109,0.006863412362040374,0.03273040482342808,0.01161,0.007014377147452716
85,0.034066773526142055,0.005486539253285211,0.0090475,0.0002661179249881527,0.005512933889539037,0.00029986565743497383,0.03888888888888889,0.009,0.005386803339354139,0.02620545073375262,0.00954,0.005681554675889016,0.031322505800464036,0.00862,0.005126995817646116,0.03172866520787746,0.00914,0.005012132835245766,0.04243119266055046,0.00872,0.005510743817898821,0.04039301310043668,0.00916,0.005896986229783673,0.03314917127071823,0.00905,0.0058462590590883535,0.02841530054644809,0.00915,0.005641995341406408
90,0.03259978893600604,0.004892648101836204,0.0072187499999999995,0.00014503771061348143,0.0044071669584551006,0.0003681990332422554,0.03824362606232295,0.00706,0.004235175023776479,0.02452316076294278,0.00734,0.004368866626991543,0.03151862464183381,0.00698,0.003799850746847527,0.031207598371777476,0.00737,0.003989091659549742,0.0392156862745098,0.00714,0.004411084062426053,0.03678474114441417,0.00734,0.0047675462912976545,0.032167832167832165,0.00715,0.004829639585268813,0.027137042062415198,0.00737,0.004856081671482995
95,0.030899360118349983,0.00489402096724061,0.00579375,0.00013990510176544677,0.003415803911537077,0.000413428763457043,0.04013961605584642,0.00573,0.0033650102127318537,0.025380710659898477,0.00591,0.0036081515927121814,0.024822695035460994,0.00564,0.0031072321652619744,0.03103448275862069,0.0058,0.002627067932002588,0.0351493848857645,0.00569,0.00316875234035757,0.02866779089376054,0.00593,0.0038626944383589727,0.033807829181494664,0.00562,0.003614821460327171,0.028192371475953566,0.00603,0.003972701150544305
100,0.03043881916400693,0.005649770338996656,0.0046375,0.00019175179269044664,0.002794571608646108,0.00026176822304629547,0.035789473684210524,0.00475,0.002843985379451627,0.02335456475583864,0.00471,0.0030360747309947653,0.022935779816513763,0.00436,0.0025907085195425025,0.028017241379310345,0.00464,0.002266265359165886,0.04081632653061224,0.00441,0.0026224318798764097,0.032586558044806514,0.00491,0.0030829675201278317,0.029082774049217,0.00447,0.002933277764299484,0.030927835051546393,0.00485,0.0029808617157103556
